"","geneid","HH29_Beak","HH30_Beak","HH36_Beak","HH38_Beak"
"4916","GALGAL-R05529",2.22622664677971,3.41038694334622,3.41366215884152,10.4224497715283
"4917","GALGAL-R05530",35.4215055855149,0.10565217445793,1.66282346423773,0.0756253698928942
"4918","GALGAL-R05531",0.185296094544339,0.146335771160584,1.8549186076574,0.19373513530111
"4919","GALGAL-R05532",0.170961159323225,0.12741648741845,0.582319227424738,0.196154006372057
"4920","GALGAL-R05533",0.238494553336815,0.431400259140301,0.13793921942358,0.0195157393028547
"4921","GALGAL-R05534",0.00459881998212585,0.0135266659354977,0.000828486898967717,0.000566715642631611
"4922","GALGAL-R05535",49868617971813.3,752172200957.883,799709217792.926,4.02507685119775e+35
"4923","GALGAL-R05536",5.95898927449773,0.496380319111701,2.84095464936584,0.20551862353667
"4924","GALGAL-R05537",0,0,0,0
"4925","GALGAL-R05538",0.00180795646933822,0.00277241600145776,0.00165697379793543,0.00226686257052644
"4926","GALGAL-R05539",0.0664097404373916,0.0570057849713305,0.0998403818147241,0.0375787391311945
"4927","GALGAL-R05540",0.584606708604964,0.255724483432683,1.90796132601438,0.213076329687677
"4928","GALGAL-R05541",108121.031698214,13188.2705449806,244725.303709114,19146.5541306034
"4929","GALGAL-R05542",1.15712100356447,1.77555179349964,1.01153566290098,0.95445175672466
"4930","GALGAL-R05543",0.0678552861582457,0.0409310649254015,0.0580172580254158,1.88426890673673
"4931","GALGAL-R05544",0.105886245847073,0.118147732897517,0.13056155611166,0.155443932674591
"4932","GALGAL-R05545",0.0978293705438309,0.0657032268928354,0.0633498666895442,0.0977881100380264
"4933","GALGAL-R05546",2.25751820070765,3.41499754829458,7.80491584158356,1.85192532478432
"4934","GALGAL-R05547",0.0499097132743956,0.0355331276184625,0.145912458523395,0.0238898103492818
"4935","GALGAL-R05548",0,0,0,0
"4936","GALGAL-R05549",0.212592709188677,0.169253638185068,0.295203178245276,0.150261109972269
"4937","GALGAL-R05550",0.054554409315268,0.0286092160300338,0.0619758613831418,0.0268830426570657
"4938","GALGAL-R05551",38.3561273825619,35.468447732316,41.4845782299954,56.2277742979683
"4939","GALGAL-R05552",0.00253113905707351,0.00308046222384196,0.00639449537741892,0.0051004407836845
"4940","GALGAL-R05553",0.057039672313595,0.0487997673134012,0.0914448157269675,0.0319834834407501
"4941","GALGAL-R05554",0.0264521552317451,0.0129379413401362,0.0307823027178048,0.0213755403253754
"4942","GALGAL-R05555",0.0184411559872498,0.0170770240164746,0.0249828944250308,0.00834108054484833
"4943","GALGAL-R05556",0.273379302363071,0.193965687675046,0.272050000500081,0.267466135301023
"4944","GALGAL-R05557",0.00423722868825821,0.000924138667152588,0.00165697379793543,0.00113343128526322
"4945","GALGAL-R05558",0.0294396888221392,0.0264528924733444,0.071739848037545,0.0174085308269541
"4946","GALGAL-R05559",1.25985569130106,0.435594269078754,1.52412417267686,0.725254539937281
"4947","GALGAL-R05560",0.0659145334440251,0.0455994578279881,0.059763159889956,0.0533479531127532
"4948","GALGAL-R05561",0.179273628008628,0.692137658264027,0.416260124843618,478943078.966727
"4949","GALGAL-R05562",0.291443920404436,0.125721122388767,0.367490422244901,0.156715466218342
"4950","GALGAL-R05563",0.00180795646933822,0.000924138667152588,0.00970844297328978,20.2312766273452
"4951","GALGAL-R05564",0,0,0,0
"4952","GALGAL-R05565",0.0758671048573574,0.0895381964524813,0.109704911889749,0.0545422144805158
"4953","GALGAL-R05567",0.00180795646933822,0.000616092444768392,0.00248546069690315,0.00170014692789483
"4954","GALGAL-R05568",0.0915028267898356,0.0714362578565641,0.135821421000903,0.138073395777264
"4955","GALGAL-R05569",0.00795500846508817,0.00154023111192098,0.00662789519174174,0.00453372514105289
"4956","GALGAL-R05570",6.60818573588221,622.021080642569,898.676720697689,3589179840.6729
"4957","GALGAL-R05573",1.0327563656623,0.671160434069497,0.876476857297909,0.682787898868315
"4958","GALGAL-R05574",0.0691759186875344,0.0407575004883612,0.090972902847012,0.0422721183668732
"4959","GALGAL-R05575",0.0032543216448088,0.00338850844622616,0.00331394759587087,0.00396700949842128
"4960","GALGAL-R05576",35810.7330031049,35491.4831550788,3280.72342049108,8767452.28573517
"4961","GALGAL-R05577",0.504203047818441,0.290100115884496,0.572329701200736,0.331588680929329
"4962","GALGAL-R05578",0.00180795646933822,0.000616092444768392,0.00473752157948348,0.00340029385578967
"4963","GALGAL-R05579",0.245568078252025,0.223573789373462,0.238253781937055,0.255158045257754
"4964","GALGAL-R05580",3.44536417601237,1.22060932175098,47.0721109726828,2.26500534750756
"4965","GALGAL-R05581",0.0130172865792352,0.00739310933722071,28.8911694618924,0.0245173560744128
"4966","GALGAL-R05582",0.162253724091049,0.0965641656132062,0.368880233985805,0.064374028429506
"4967","GALGAL-R05583",0.00723182587735288,0.00492873955814714,0.00579940829277402,0.00947451183011156
"4968","GALGAL-R05584",4.22393731570344,36.5342166704627,4334.48636452861,21821.8875826974
"4969","GALGAL-R05585",0.137151069457912,0.0417537868502612,0.350909081318459,0.192444885509782
"4970","GALGAL-R05586",0.633436078558252,0.398990910414096,3.4416372790243,3.05835646631443
"4971","GALGAL-R05587",0.00253113905707351,0.000924138667152588,0.036992966958111,0.439213356980487
"4972","GALGAL-R05588",0.0579105977982303,0.0559862471705305,0.0733908468315772,0.050426621540841
"4973","GALGAL-R05590",0.0231347792088287,0.0222600926215367,0.0294870161901914,0.0307512281433605
"4974","GALGAL-R05591",0.00867819105282346,0.000924138667152588,0.00331394759587087,0
"4975","GALGAL-R05594",0.143343997512408,0.112406405433663,0.216642256343655,0.142311238352544
"4976","GALGAL-R05595",0.0175142397232075,0.0153485939437406,0.0354804649078937,0.0153013223510535
"4977","GALGAL-R05596",0,0,0,0
"4978","GALGAL-R05597",1.30556588822275,1.78467845277531,7.01268062720908,0.687258072200622
"4979","GALGAL-R05598",0.103944673678236,0.0424175788618533,0.0618869333165371,0.0673672607372899
"4980","GALGAL-R05599",4.66635368412851,1.24077365408445,156.353292956374,80.035172261094
"4981","GALGAL-R05600",0.00795500846508817,0.00761437334108473,0.0283857700875063,0.00283357821315806
"4982","GALGAL-R05601",0.464034082479988,11.1826874307644,1.31870093587789,0.428711312130645
"4983","GALGAL-R05602",0.421984107783292,0.288611707150677,1.04714520051392,0.364336588855011
"4984","GALGAL-R05603",0.0993529845293598,0.168151676421045,0.233788157808695,0.233898204186655
"4985","GALGAL-R05604",0.0442719954694132,0.0168557600126106,0.0501991886643843,0.021942255968007
"4986","GALGAL-R05605",0.106539529166441,0.0428842345825036,0.36365785093131,19.941301729343
"4987","GALGAL-R05606",1.02747892546682,0.704549351131019,12983868.8153849,91212.0398128464
"4988","GALGAL-R05607",0,0,0,0
"4989","GALGAL-R05608",0.0755267043595915,0.0285224338115136,0.209403951528143,0.0909593147334583
"4990","GALGAL-R05609",0.00568359386372879,0.00431264711337874,0.00248546069690315,0.000566715642631611
"4991","GALGAL-R05610",0.00759341717122053,0.0124172480290152,0.0333566914813126,0.00834108054484833
"4992","GALGAL-R05611",0,0.0020695413381692,0.000828486898967717,0.000566715642631611
"4993","GALGAL-R05613",2.8838492659662,588.535310098638,3.02274126005963,0.36623636297002
"4994","GALGAL-R05615",0.10079221887158,0.121165861030763,0.217132710244595,0.0696499759306987
"4995","GALGAL-R05616",66.3975512147749,4749463.81855678,2279575442735163,3.61005778529622
"4996","GALGAL-R05618",0.00676836774533172,0.00277241600145776,0.0124273034845158,0.00680058771157933
"4997","GALGAL-R05619",0.00216954776320587,0.000924138667152588,0.00331394759587087,0.000566715642631611
"4998","GALGAL-R05620",16632112907.5184,341941241802776640,310629861611907,9.97716794922258e+32
"4999","GALGAL-R05621",4.56094558221203,0.303181241212027,5.08623457007613,0.0684516274395538
"5000","GALGAL-R05622",1.63472427397787,13.241582498802,1672.39801243586,402.755837879521
"5001","GALGAL-R05623",1.13008962917824,4394.12248977106,0.00911335588864489,0.00494078668905867
"5002","GALGAL-R05624",1935.03127165515,649894.788149809,1633.07309619637,109.306437038091
"5003","GALGAL-R05625",0.00546268186806057,0,0,0
"5004","GALGAL-R05626",0.265616508154266,0.233237051920297,12771997.4351383,0.228727041608311
"5005","GALGAL-R05627",0.347446784662354,0.37331141544326,1.65443499153026,1.15780926038213
"5006","GALGAL-R05628",0.00542386940801466,0.00308046222384196,0.00414243449483859,0.0309593573503794
"5007","GALGAL-R05629",3.3023818723984,1.46010905216442,3.36228222151441,1.01531603013417
"5008","GALGAL-R05630",0.201233028404503,0.309553388523177,0.244734466073838,0.244974000892996
"5009","GALGAL-R05631",0.0737288626109139,0.0352126684854457,0.0684097161499553,0.0350644691072882
"5010","GALGAL-R05632",132.697162116199,9.48058253684455,3048.80435343774,160391.360684456
"5011","GALGAL-R05633",0.113263044027379,0.100836566444365,218.894171739304,0.128674015380707
"5012","GALGAL-R05634",0.486685213887921,0.761118660722232,0.752903006093663,0.488848459786092
"5013","GALGAL-R05635",67.0847647528695,492.339511530865,624.164377819288,23748328.5906957
"5014","GALGAL-R05636",14.5814603208133,6.83475267965023,36.8524165931183,121.884496662496
"5015","GALGAL-R05637",2.25905865396937,2.20136840388458,5.85617095378457,0.776110512749262
"5016","GALGAL-R05638",0.261853437563436,0.399999723102992,0.323997847551049,0.261704241985963
"5017","GALGAL-R05639",17.33677494349,95.4987903488795,12.4369914527924,5.38657147196145
"5018","GALGAL-R05640",0.173092337970968,0.089210138927682,0.398837285501306,0.11583875489626
"5019","GALGAL-R05641",0.0339437055648121,0.0326138169210283,0.0243878073403859,0.026316327014434
"5020","GALGAL-R05642",0.0171526484293399,0.0143046080150169,0.0144459645527733,0.00680058771157933
"5021","GALGAL-R05643",0.109999973556493,0.0866112873632645,0.133170191013252,0.0993665968009224
"5022","GALGAL-R05644",0.0388481260613985,0.0119270204544635,0.0577051394323039,0.0151416682564277
"5023","GALGAL-R05645",0.0203051032359951,0.014170126229673,0.0266398682229662,0.0157083838990593
"5024","GALGAL-R05646",0.0104861475221617,0.00369655466861035,0.0119605038558701,0.0620606371275356
"5025","GALGAL-R05647",0.00831659975895582,0.00246436977907357,0.0180822400295717,0.00947451183011156
"5026","GALGAL-R05648",0,0,0,0
"5027","GALGAL-R05649",0.218301807769668,0.127392039290526,0.20080610219276,0.152901127284556
"5028","GALGAL-R05650",0.0137404691669705,0.0683272641527922,2.40902959474811e+71,1.03899826924807e+56
"5029","GALGAL-R05651",16.9926742509836,11.9728241495367,7.08012962551384,5.95682938304269
"5030","GALGAL-R05652",0,0,0,0
"5031","GALGAL-R05653",317545.163890047,6915.19390191603,113493379326247,1883.46511333969
"5032","GALGAL-R05654",0,0,0,0
"5033","GALGAL-R05655",0.0032543216448088,0.00277241600145776,0.00745638209070945,0.00283357821315806
"5034","GALGAL-R05656",0.202588017572515,0.199514693366808,0.18027264760437,0.13493286434496
"5035","GALGAL-R05657",0.00253113905707351,0.00123218488953678,0.00994184278761261,0.00283357821315806
"5036","GALGAL-R05658",1.74330779548665,0.0631971751555837,0.214568913346877,1.24336389280091
"5037","GALGAL-R05659",0,0,0,0
"5038","GALGAL-R05660",0,0,0,0
"5039","GALGAL-R05665",17.6900296138528,4.17544202057705,96.1810428315793,1617398.93471102
"5040","GALGAL-R05666",19464751879265.7,104607683294.45,698977323.337889,74675470060.2267
"5041","GALGAL-R05667",0.00144636517547058,0.000924138667152588,0.00722298227638663,0.00170014692789483
"5042","GALGAL-R05668",0.414900134196782,0.316049941809747,2.01974005238935,0.126541434900379
"5043","GALGAL-R05669",0.161851258999726,0.141236565052559,0.251709197485222,0.140664937977158
"5044","GALGAL-R05670",0.127274551289987,0.945690609746487,10.3419739099033,0.251918762406933
"5045","GALGAL-R05671",0,0.00123218488953678,0.0092022839552496,0.00380735540379544
"5046","GALGAL-R05672",2.53968964215228e+78,2.16256447426263e+122,2.03282509460382e+98,9.29812114669592e+214
"5047","GALGAL-R05673",0.0172545152674934,0.0240937354320692,0.0626579989797445,0.0196753933974806
"5048","GALGAL-R05674",5.84878256817265,586.969181230282,1.4108644342777,0.73021501113348
"5049","GALGAL-R05675",0.0641065769746868,0.0563604234790166,0.0349247372126434,0.0549603466818939
"5050","GALGAL-R05676",0.0202420488578875,0.0121959840251512,0.280975792077879,4.28028325431292
"5051","GALGAL-R05677",0.487177750028111,0.556055417927203,1.19164021778545,0.412857508152032
"5052","GALGAL-R05678",16617062196.8768,1246.05959634651,401.844809146717,21781.6797791618
"5053","GALGAL-R05679",1.04729479629555,1.09307043999372,7.80192671692071,1.34930361248282
"5054","GALGAL-R05680",0.00929950680240523,0.0139965617926327,0.0608959128234855,0.0759516616121358
"5055","GALGAL-R05681",0.0049604112759935,0.00184827733430518,0.0133447184500882,0.00550750233169028
"5056","GALGAL-R05682",0.00108477388160293,0.000924138667152588,0,0.000566715642631611
"5057","GALGAL-R05683",0.366047191398855,0.102730466839532,1.96820608569406,0.130590826317438
"5058","GALGAL-R05684",0.00893791550853758,0.0119270204544635,0.22467292908616,0.0319724127873778
"5059","GALGAL-R05685",5087.40168513057,4748857.7343121,4294.77981141442,0.356746930765506
"5060","GALGAL-R05686",0.0100226893901405,0.00646897067006812,0.0231976331710961,0.0130344597805271
"5061","GALGAL-R05687",0.329646761812841,0.446286257439971,0.389130218972482,1.33732776254997
"5062","GALGAL-R05688",0.157476235159908,0.09446725642563,0.213029635139151,0.106954384332259
"5063","GALGAL-R05689",0.805210929677625,0.231000341447075,29.6489781232717,0.635786975969598
"5064","GALGAL-R05690",8098.34427646107,756.893951490898,1632.78350574106,12863.9912318049
"5065","GALGAL-R05691",0.0422991177838139,0.0381049317484746,0.109548824788014,0.0453531040334112
"5066","GALGAL-R05692",0.993603972209215,0.454986588882314,81.0882979411728,1.07167753014775
"5067","GALGAL-R05693",0.558705973908742,0.35440005050791,1.44896370710947,0.316851860884866
"5068","GALGAL-R05694",0.791565321635918,0.666606424923594,1.3997814687154,0.485991116400753
"5069","GALGAL-R05695",0.0101633686883399,0.0169628739485475,0.00828486898967717,0.312798111356577
"5070","GALGAL-R05696",0.143910188255343,0.436970175995645,1.99561291741022,8736553.25039944
"5071","GALGAL-R05697",0.00180795646933822,0.000308046222384196,0.000828486898967717,0.00210720847590061
"5072","GALGAL-R05698",0.720773985112241,0.284009942914874,1.82232345014881,0.321192352898188
"5073","GALGAL-R05699",0.0808345797320515,0.0589799271758523,0.150164150749999,0.136127125712723
"5074","GALGAL-R05700",0.217579872479703,0.316349146495197,0.268759228001885,0.197699608947975
"5075","GALGAL-R05701",1.72042064993929,0.980559542166909,3.52194557966678,1.31438215813865
"5076","GALGAL-R05702",0.00180795646933822,0.000616092444768392,0.000828486898967717,0.00113343128526322
"5077","GALGAL-R05703",0.0776433124653504,0.0351172693517984,0.0758267388512702,0.0429984881041307
"5078","GALGAL-R05704",1.35254289857168,0.65045525620596,2.20394802654131,0.375036143536968
"5079","GALGAL-R05705",163870.812906037,66.9040417902196,90100.4975765478,4553175.50778096
"5080","GALGAL-R05706",0.945769686189315,53.4580095744278,7.93568759161504,9.42167417595184
"5081","GALGAL-R05707",0.0216633526606799,0.0766796252607952,0.039711827469337,53.6849249733236
"5082","GALGAL-R05708",0.0546033364959745,0.0335856551550046,0.0346913373983205,0.0242091185385334
"5083","GALGAL-R05709",0.0653663867932115,0.0480101104315924,0.127949685513404,0.0361709771162967
"5084","GALGAL-R05710",0.139626217735578,0.139710968464411,0.191514890170906,0.122601938148818
"5085","GALGAL-R05711",0.0104861475221617,0.00431264711337874,0.0055660084784512,0.00453372514105289
"5086","GALGAL-R05712",0.830920739459435,0.22261630646279,0.220055341293946,0.0799725176630666
"5087","GALGAL-R05713",1.59203095987784,0.897927089655143,4.40624894921832,0.819588249129856
"5088","GALGAL-R05714",0.00108477388160293,0,0.000828486898967717,0.00170014692789483
"5089","GALGAL-R05715",0.197548785811779,0.188086139708682,0.324931056544192,0.162442168410423
"5090","GALGAL-R05716",36.2418018248587,0.821027176303022,213.521476756554,153.834485785379
"5091","GALGAL-R05717",0.00253113905707351,0,0.000828486898967717,0.00453372514105289
"5092","GALGAL-R05718",0.449805452029976,0.213076966373499,0.463573718793576,0.296244832167804
"5093","GALGAL-R05719",2022.93611047194,61.8116737779187,636719.767080636,154.060720034668
"5094","GALGAL-R05720",0.00351404610052292,0.00277241600145776,0.0228591209984497,0.00267392411853222
"5095","GALGAL-R05721",0.251623596838723,0.14832714719536,0.388273070675185,0.145913962202096
"5096","GALGAL-R05722",0.0189606048986781,0.0148339182412651,0.00828486898967717,0.00720764925958511
"5097","GALGAL-R05724",0.0114690545656111,0.0115321920135591,0.631502265924697,0.0909736160845138
"5098","GALGAL-R05725",0.240683887196759,0.249513260111695,0.235175111710153,0.211860188710636
"5099","GALGAL-R05726",0.21466039011373,0.270224831521955,0.256466186977272,0.144258792733818
"5100","GALGAL-R05727",0.00506227811414702,0.00145344889340081,0.00165697379793543,0.00226686257052644
"5101","GALGAL-R05728",0.191234204822391,0.144313608974237,0.185835916775581,0.0952614850440137
"5102","GALGAL-R05729",0.0741772037609843,0.0373483399097168,0.101701133836958,0.0221896634213869
"5103","GALGAL-R05730",0.017616106561361,0.0190120835693,0.0113654167712252,0.0172488767323283
"5104","GALGAL-R05731",0.0147621886704658,0.00826353082890406,0.0049709213938063,0.0066409336169535
"5105","GALGAL-R05732",0.0368364359157533,0.029835383310925,1.02638606604034,22.6491232415433
"5106","GALGAL-R05733",0.63857831732288,0.604384303918629,1.26377144566604,0.430318273441622
"5107","GALGAL-R05734",3.16374839332201,2.83540626192437,45.9288052911821,808.306862056123
"5108","GALGAL-R05735",1.0281076604993,0.721101681872895,1.80651421279386,0.677103037038126
"5109","GALGAL-R05736",0.0881299033320952,0.0618541376129446,0.129972053766771,0.013281867233907
"5110","GALGAL-R05737",0.0447354536014344,0.0398333618212086,0.0371767980952237,0.0243687726331593
"5111","GALGAL-R05738",0.00640677645146408,0.00360977245009018,0.00639449537741892,0.00170014692789483
"5112","GALGAL-R05739",0.91454201979361,1.49503026963865,1.59483669134437,9.4278149899985
"5113","GALGAL-R05740",0.595080294199619,0.761357387460282,0.279954258620476,0.679848155434525
"5114","GALGAL-R05741",6.18852735769693,8.16943242667992,3.34389085416064,57.6364087979378
"5115","GALGAL-R05742",0.324717006928926,0.150430950265605,0.991209832824527,0.321320996593176
"5116","GALGAL-R05743",0.236013516108693,0.177142992705486,0.670397333210629,0.229589639816716
"5117","GALGAL-R05744",0.0065086432896176,0.00299368000532179,0.00947504315896697,0.00113343128526322
"5118","GALGAL-R05745",10.8070865465097,7.46456389367338,114.318652327712,0.691452863434877
"5119","GALGAL-R05746",0.0493832007642668,0.0961342368378233,0.271395636560589,0.0604298550839571
"5120","GALGAL-R05747",36.3180780259489,2.80589157869216,2.17689517704354,0.278839807480424
"5121","GALGAL-R05748",2.32065091836734,1.22175154467078,1.15536744824709,0.659621027939495
"5122","GALGAL-R05749",3.02034882207098e+127,2346193256966826,4.0026927758736e+52,2.86609070277385e+89
"5123","GALGAL-R05750",0.0168929239736257,0.0150074826783054,0.0391560997740866,0.0130344597805271
"5124","GALGAL-R05751",2023.90527179791,316.218803017155,63850.6708380421,25.0939456889226
"5125","GALGAL-R05752",0.00749155033306701,0.00985747911629427,0.00994184278761261,0.00793401899684256
"5126","GALGAL-R05753",0.145372489867381,0.118399142222949,0.315546771082292,0.103333606299344
"5127","GALGAL-R05754",950379.651204656,5711704041674.93,13039598.3776179,2.56509883710371e+21
"5128","GALGAL-R05755",0.969294578633763,0.831217756395485,1.22538357565127,4.62329166642519
"5129","GALGAL-R05756",0.29105024710272,0.329383559419426,1.07798848661625,0.213764705495307
"5130","GALGAL-R05757",0.35883173595392,0.283951226654104,0.234151178320056,0.199394646133221
"5131","GALGAL-R05758",45586309417.5655,10519961154.94,1319457.6961103,25597697.5717536
"5132","GALGAL-R05759",0.187492935347566,0.13278173737568,0.214326799221411,0.149902523536656
"5133","GALGAL-R05760",0.0540278968051392,0.029138526256282,0.0485917835436591,0.0178155923749599
"5134","GALGAL-R05761",9.20473592464155,10.5453730786572,23.84634988274,1.23274595398267
"5135","GALGAL-R05762",0.509689535773344,0.234754031593318,0.49310880099813,0.362567966250411
"5136","GALGAL-R05763",0.630228259204178,0.143267344154033,0.578807922482978,0.328703129951002
"5137","GALGAL-R05764",0.131017768549529,0.258540458370618,0.601042033453083,0.683806453899453
"5138","GALGAL-R05765",0.00470068682027937,0.00545804978439536,0.00970844297328979,0.00874814209285411
"5139","GALGAL-R05766",0.821388724446758,0.590720582866405,0.932520885245008,0.329086164629361
"5140","GALGAL-R05767",0.327531903225062,0.159273712500721,0.318743078698312,0.192718254438196
"5141","GALGAL-R05768",0.116856080942577,0.0674316569655695,0.165744745790949,0.0574137866233009
"5142","GALGAL-R05769",0.221235515013449,0.142298105226539,0.496551563148804,0.248456281558301
"5143","GALGAL-R05770",0.0104861475221617,0.0077011555596049,0.00828486898967717,0.00113343128526322
"5144","GALGAL-R05771",2.15819860894694,5.7780143009148,11.0646430025595,3.71027263947492
"5145","GALGAL-R05772",785854.792649479,12659.0199964024,201579113.851867,9581510175.41521
"5146","GALGAL-R05773",0.0463396763944656,0.0252207075838076,0.0566251908726477,0.0161154454470651
"5147","GALGAL-R05774",0,0,0,0
"5148","GALGAL-R05775",0.0390264222549941,0.0105397016471645,0.00911335588864489,0.0104482890207489
"5149","GALGAL-R05776",0.246953921193483,0.0370997080564459,0.0761805735630422,0.020363769205111
"5150","GALGAL-R05777",1.1948344415026,0.431501182106707,0.421029090332098,0.168879754789868
"5151","GALGAL-R05778",0.00568359386372879,0.0020695413381692,0.0166980254353536,0.0127151515912754
"5152","GALGAL-R05779",0.00604518515759643,0.00554483200291553,0.00165697379793543,0.00623387206894772
"5153","GALGAL-R05780",0.877701362592999,0.374138637872741,79.100624363785,0.288928839514547
"5154","GALGAL-R05781",0.0188587380605246,0.0117534560174231,0.105728718174103,0.0185419621122173
"5155","GALGAL-R05782",0.68158303899401,0.691517851891983,0.662969676614858,0.364332763429095
"5156","GALGAL-R05783",0.0949605060009181,0.0755731189197626,0.26560690432332,0.0747843235206279
"5157","GALGAL-R05784",0.0340455724029656,0.022092545793142,0.0536909923934646,0.0209684787773696
"5158","GALGAL-R05785",0.275930926314323,0.320335923795181,2.76901948223031,0.282961091146556
"5159","GALGAL-R05786",0.412261806707472,0.320042292716355,0.667212216341986,0.406551407574073
"5160","GALGAL-R05787",0.299949098052967,0.181713066752942,0.446482020082437,0.272274191171711
"5161","GALGAL-R05788",36.712622418764,32.5822035866649,131.331427025555,19.53638133925
"5162","GALGAL-R05789",0,0,0,0
"5163","GALGAL-R05790",0.00473949928032529,0.00246436977907357,0.0281523702731835,0.0434879315707742
"5164","GALGAL-R05791",0.092485733833285,0.0518411468855466,0.0846571262483821,0.091565308622451
"5165","GALGAL-R05792",2.14326770592968,2.32813811418505,3.00369236543119,2.98630826754477
"5166","GALGAL-R05793",0.0780679581373256,0.0716428873366554,0.108716630703937,0.0570067250752951
"5167","GALGAL-R05794",0.00108477388160293,0.000308046222384196,0.000828486898967717,0.000566715642631611
"5168","GALGAL-R05795",1.04723016089402,0.556544765684816,1.21985186123509,1.02368401369293
"5169","GALGAL-R05796",0.000723182587735288,0.00123218488953678,0.000828486898967717,0.00170014692789483
"5170","GALGAL-R05797",0.112576612562279,0.0728750722261922,0.131447464246388,0.0949152535785073
"5171","GALGAL-R05798",0.0032543216448088,0.00123218488953678,0.00248546069690315,0.00226686257052644
"5172","GALGAL-R05799",45.2096733838126,34.9855306117307,97.7058773380468,32.505575974994
"5173","GALGAL-R05800",3814.82669652725,99597.495310909,699218875.317841,822.81886420382
"5174","GALGAL-R05801",0.0144636517547058,0.0117057564505994,0.0161029383507087,0.0119010284952638
"5175","GALGAL-R05802",0.382705682565559,0.244452260381344,0.701798449068157,0.238210422531315
"5176","GALGAL-R05803",0.00253113905707351,0.000308046222384196,0.00248546069690315,0.00380735540379544
"5177","GALGAL-R05804",0.161240501315387,216.424959844037,1.11211145817462,0.44851568351419
"5178","GALGAL-R05805",6703803525742.44,51950339.5854636,2665007.47185778,88143842822953
"5179","GALGAL-R05806",0.0469609921440474,0.0275115129258408,0.0615090617544961,0.0292376585863462
"5180","GALGAL-R05807",0.606112912718946,0.365233669520198,0.997224355793009,0.285704969620011
"5181","GALGAL-R05808",0.493989813897967,1.66999461001033,5.19551766014116,20.2169829479785
"5182","GALGAL-R05809",0.7711488409419,0.58201367905899,0.792588931565013,0.247051750241086
"5183","GALGAL-R05810",0.546121466092681,0.312674136488511,0.745057149493825,0.25111758900926
"5184","GALGAL-R05811",0.0364289685631392,0.0197957228424632,0.0387782282120457,0.010200881567369
"5185","GALGAL-R05812",0,0,0,0
"5186","GALGAL-R05813",0,0,0,0
"5187","GALGAL-R05814",0,0,0,0
"5188","GALGAL-R05815",0.020045378780281,0.00585287822529973,0.0103035300579347,0.0136011754231587
"5189","GALGAL-R05816",0.0973659124118098,0.133990350411315,0.138298549964637,0.249085773664381
"5190","GALGAL-R05817",0.021333886338191,0.00576609600677955,0.0280240828171843,0.00566715642631611
"5191","GALGAL-R05818",0.0256271058058563,0.0257891004617523,0.0489141114245866,0.0128748056859012
"5192","GALGAL-R05819",1.06069599646379,1.18069265066371,3.57989107376726,20.5375196031187
"5193","GALGAL-R05820",0,0,0,0
"5194","GALGAL-R05821",0.476629983643921,0.469195024595658,0.458631952222105,1.15921398539568
"5195","GALGAL-R05822",0.0386898923338046,0.0233371435933114,0.256878805787577,0.143910420525879
"5196","GALGAL-R05824",0.0642155074115409,0.0925986473739082,0.0656514962493348,0.0463718586836656
"5197","GALGAL-R05825",0.0209264189855769,0.0167152606186212,0.0169314252496764,0.0187893695655973
"5198","GALGAL-R05826",0.202215115993336,0.136568870258316,0.219795547900089,0.130958871316549
"5199","GALGAL-R05827",0.143926500801944,0.182697638312553,0.190752156240867,0.240922668352614
"5200","GALGAL-R05828",0.0816036383785333,0.0665405833414679,0.102899160564797,0.0953726640262464
"5201","GALGAL-R05829",0.0266558889080521,0.0175195520242027,0.0121939036701929,0.00623387206894772
"5202","GALGAL-R05830",0.461438013538758,0.321942543516746,4.77294142456061,0.368879505604469
"5203","GALGAL-R05831",0.00253113905707351,0.00453391111724277,0.00248546069690315,0
"5204","GALGAL-R05832",0.581790415822521,0.179813991964651,0.465468230093102,0.563490254376152
"5205","GALGAL-R05833",91.2201560135168,15.5177064911177,742.021862040124,172.305829617286
"5206","GALGAL-R05834",0.644084580506541,0.267288664687608,0.724862632859485,0.349397277998737
"5207","GALGAL-R05835",0.206265618994716,0.120597468152818,0.304120225890198,0.108396053153401
"5208","GALGAL-R05836",0.0576609880631768,0.0684880558049259,0.106729476466524,0.0571553085165486
"5209","GALGAL-R05837",0.00459881998212585,0.00145344889340081,0.00414243449483859,0.00113343128526322
"5210","GALGAL-R05838",15.0695070463347,3.14776736079073,3.00380215328581,3.11177135522881
"5211","GALGAL-R05840",0.197518232515084,0.187024599534702,0.194574140409425,0.206123333108928
"5212","GALGAL-R05841",0.0278985204072156,0.00831724800437329,0.0208011005407976,0.0127151515912754
"5213","GALGAL-R05842",0.00470068682027937,0.00431264711337874,0.00970844297328979,0.00623387206894772
"5214","GALGAL-R05843",0.00108477388160293,0.000616092444768392,0,0
"5215","GALGAL-R05844",5.6568121671215e+39,5207758062.7243,6.45291571458182e+38,8.63956899323569e+49
"5216","GALGAL-R05845",0.227889293422589,0.13335614786227,0.419383204789375,0.278260655787279
"5217","GALGAL-R05846",0.0708361322599726,0.038245431142464,0.0235593204414181,0.0356311847499198
"5218","GALGAL-R05847",0.544590162360538,0.337815617928451,1.82953532114677,0.252996990229344
"5219","GALGAL-R05848",0.330061253959375,0.331472690294279,0.533633954562945,0.300845025786565
