"gene","average_expression","expression_prop"
"GALGAL-R07201",22443753.6387353,0.445580474934037
"GALGAL-R02075",22210426.5258167,0.0062664907651715
"GALGAL-R05576",22130454.7002642,0.703496042216359
"GALGAL-R12881",21672993.2283218,0.195910290237467
"GALGAL-R07225",20697814.322584,0.45646437994723
"GALGAL-R04369",20610896.8080714,0.0606860158311346
"GALGAL-R00921",20576359.3897729,0.681728232189974
"GALGAL-R04420",20464514.7841727,0.0629947229551451
"GALGAL-R08442",20458701.7369366,0.0580474934036939
"GALGAL-R01116",20371742.5507083,0.322559366754617
"GALGAL-R02105",19336736.2428653,0.419525065963061
"GALGAL-R01452",19239224.5918433,0.62368073878628
"GALGAL-R04497",18817468.4442223,0.037598944591029
"GALGAL-R14457",18259389.911412,0.00527704485488127
"GALGAL-R03532",18055623.3863383,0.0989445910290237
"GALGAL-R08481",17843473.259217,0.307717678100264
"GALGAL-R06301",17813517.6211813,0.271108179419525
"GALGAL-R08339",17800945.4498556,0.438654353562005
"GALGAL-R08974",17800181.8111207,0.0158311345646438
"GALGAL-R01823",17779038.8013837,0.0474934036939314
"GALGAL-R04374",17389991.4582264,0.644788918205805
"GALGAL-R08360",17256641.9906266,0.0441952506596306
"GALGAL-R07269",17104677.9446735,0.180408970976253
"GALGAL-R03797",16714374.5452149,0.0491424802110818
"GALGAL-R00030",16573880.2232625,0.191622691292876
"GALGAL-R04616",16472050.363866,0.603891820580475
"GALGAL-R12315",16226301.0949652,0.285620052770449
"GALGAL-R14624",16185773.1365687,0.487137203166227
"GALGAL-R10032",16130956.4002204,0.169854881266491
"GALGAL-R04762",16130927.2143998,0.117084432717678
"GALGAL-R01491",16130876.7029834,0.0824538258575198
"GALGAL-R14389",16130847.848427,0.133905013192612
"GALGAL-R01992",16089600.0164678,0.66490765171504
"GALGAL-R02554",15749242.8110866,0.288588390501319
"GALGAL-R12256",15744761.9770673,0.150065963060686
"GALGAL-R07063",15683947.3836633,0.00560686015831135
"GALGAL-R05412",15385350.93314,0.785620052770449
"GALGAL-R08397",15351530.0569253,0.244722955145119
"GALGAL-R00824",15249261.8709662,0.502308707124011
"GALGAL-R16101",15224958.3777071,0.160949868073879
"GALGAL-R14241",14880556.8267515,0.686675461741425
"GALGAL-R03713",14497765.0329419,0.480870712401055
"GALGAL-R14668",14487279.0960503,0.627968337730871
"GALGAL-R10562",14425602.5640532,0.386873350923483
"GALGAL-R08750",14141922.9541842,0.70778364116095
"GALGAL-R16539",13984703.5645609,0.20976253298153
"GALGAL-R11540",13971667.3416247,0.296833773087071
"GALGAL-R04329",13247680.8264029,0.600923482849604
"GALGAL-R12424",13235011.1989292,0.277374670184697
"GALGAL-R00591",13219799.9808685,0.109498680738786
"GALGAL-R08719",13219497.7574194,0.216029023746702
"GALGAL-R11069",13134342.9067994,0.606200527704486
"GALGAL-R05800",13044781.8029853,0.572889182058048
"GALGAL-R00907",12622983.9939239,0.0722295514511873
"GALGAL-R03935",12604837.1103927,0.0798153034300792
"GALGAL-R15977",12529767.2005868,0.219656992084433
"GALGAL-R11971",12454943.8771884,0.16622691292876
"GALGAL-R07392",12453383.5320892,0.0913588390501319
"GALGAL-R04403",12376122.2117796,0.507255936675462
"GALGAL-R04025",12242953.1538064,0.33278364116095
"GALGAL-R10193",12185842.5823574,0.0118733509234828
"GALGAL-R15125",12112449.6186773,0.000989445910290238
"GALGAL-R11751",11963130.620241,0.799142480211082
"GALGAL-R13979",11794989.978595,0.0573878627968338
"GALGAL-R09359",11720939.7482948,0.0184696569920844
"GALGAL-R03332",11540297.0778133,0.747691292875989
"GALGAL-R00888",11497070.939569,0.58212401055409
"GALGAL-R08434",11469004.9598404,0.593007915567282
"GALGAL-R14055",11395263.2678882,0.537598944591029
"GALGAL-R13062",11299730.7764704,0.199868073878628
"GALGAL-R03514",11276766.6035575,0.0893799472295514
"GALGAL-R10787",11203551.4242273,0.774736147757256
"GALGAL-R04129",11117610.0831588,0.20976253298153
"GALGAL-R06360",10975929.0696575,0.716358839050132
"GALGAL-R08624",10904309.3210091,0.0240765171503958
"GALGAL-R04269",10871325.5828812,0.66655672823219
"GALGAL-R08419",10793141.8763417,0.466029023746702
"GALGAL-R17158",10634323.6440242,0.0300131926121372
"GALGAL-R01289",10489455.8073137,0.223284960422164
"GALGAL-R15155",10472591.583265,0.184696569920844
"GALGAL-R13195",10403663.2174857,0.240105540897098
"GALGAL-R00706",10328576.0817268,0.100923482849604
"GALGAL-R01909",10238960.8505465,0.170514511873351
"GALGAL-R06678",10228336.7601664,0.0521108179419525
"GALGAL-R04023",10116659.0148241,0.215369393139842
"GALGAL-R00919",10050691.4915641,0.662928759894459
"GALGAL-R09705",10048535.5728367,0.701517150395778
"GALGAL-R10487",9962201.32602572,0.351912928759894
"GALGAL-R14822",9904301.88003373,0.062664907651715
"GALGAL-R10190",9738389.91869933,0.644459102902375
"GALGAL-R12052",9733297.95636407,0.535620052770449
"GALGAL-R09556",9412145.74750499,0.345316622691293
"GALGAL-R11001",9376491.76190805,0.074868073878628
"GALGAL-R08590",9316285.88084111,0.0349604221635884
"GALGAL-R01130",9213074.03068881,0.787928759894459
"GALGAL-R12953",9158087.08971222,0.567941952506596
"GALGAL-R03341",9129329.36897246,0.506596306068602
"GALGAL-R14895",8906096.3233539,0.0465039577836412
"GALGAL-R10225",8898670.76363134,0.221635883905013
"GALGAL-R09530",8848624.58259637,0.102242744063325
"GALGAL-R05678",8787991.67381101,0.305079155672823
"GALGAL-R12907",8757585.48677558,0.016490765171504
"GALGAL-R16632",8697524.25770809,0.575197889182058
"GALGAL-R12699",8663947.35687958,0.273416886543536
"GALGAL-R05046",8571416.05436634,0.199208443271768
"GALGAL-R07218",8454685.60298819,0.58179419525066
"GALGAL-R05168",8375794.25142352,0.0016490765171504
"GALGAL-R08104",8352024.02540885,0.800791556728232
"GALGAL-R17379",8351698.90446367,0.713720316622691
"GALGAL-R14312",8346352.8943315,0.427110817941952
"GALGAL-R00258",8330528.51393853,0.396108179419525
"GALGAL-R10518",8328892.42149062,0.362137203166227
"GALGAL-R14910",8225349.33241955,0.66688654353562
"GALGAL-R03954",8187374.85734567,0.261213720316623
"GALGAL-R10963",8186362.27752165,0.220976253298153
"GALGAL-R10822",8093943.3183217,0.253298153034301
"GALGAL-R15008",7989169.17081531,0.386543535620053
"GALGAL-R12250",7746301.05537185,0.538918205804749
"GALGAL-R00358",7729463.02575236,0.201517150395778
"GALGAL-R16784",7602876.76568545,0.794854881266491
"GALGAL-R15815",7596298.07873053,0.341688654353562
"GALGAL-R01986",7448527.06535967,0.263852242744063
"GALGAL-R14935",7429221.65194489,0.16589709762533
"GALGAL-R13496",7255351.27070966,0.243073878627968
"GALGAL-R10591",7221314.74873002,0.0765171503957784
"GALGAL-R02935",7191150.36524328,0.573548812664908
"GALGAL-R08674",6987566.72573211,0.735488126649076
"GALGAL-R04934",6847284.0034373,0.830474934036939
"GALGAL-R11068",6829605.67388744,0.560686015831135
"GALGAL-R05337",6730389.03916039,0.112796833773087
"GALGAL-R01449",6685755.86040619,0.738786279683377
"GALGAL-R00996",6646135.87180907,0.050131926121372
"GALGAL-R03943",6559839.97320119,0.203496042216359
"GALGAL-R12750",6441551.32456732,0.476583113456464
"GALGAL-R16334",6390137.94213064,0.731530343007916
"GALGAL-R10188",6275614.32057878,0.514511873350924
"GALGAL-R14961",6131766.9886363,0.0263852242744063
"GALGAL-R04258",6109905.94725902,0.20844327176781
"GALGAL-R00022",6093577.72860282,0.808377308707124
"GALGAL-R04250",6018999.06828586,0.599604221635884
"GALGAL-R11166",5950738.34417472,0.757255936675462
"GALGAL-R13210",5940326.84929573,0.33377308707124
"GALGAL-R15750",5929698.24965048,0.346965699208443
"GALGAL-R15073",5919081.73260922,0.803100263852243
"GALGAL-R17265",5876802.375513,0.398087071240106
"GALGAL-R14980",5866588.54550426,0.561345646437995
"GALGAL-R05432",5852255.88281551,0.321569920844327
"GALGAL-R12500",5816688.93565304,0.432387862796834
"GALGAL-R12417",5693983.07577846,0.70745382585752
"GALGAL-R01636",5586339.30990157,0.679419525065963
"GALGAL-R14120",5576080.00928791,0.599934036939314
"GALGAL-R06226",5542713.94272508,0.0303430079155673
"GALGAL-R09314",5489373.46098258,0.468997361477573
"GALGAL-R15984",5479663.96791292,0.586411609498681
"GALGAL-R13456",5457155.81485875,0.381266490765171
"GALGAL-R10934",5415457.15223533,0.029353562005277
"GALGAL-R03909",5311709.12997768,0.308707124010554
"GALGAL-R01661",5212185.0668839,0.0445250659630607
"GALGAL-R12121",5177259.03047616,0.0953166226912929
"GALGAL-R11048",5142862.07193866,0.106200527704485
"GALGAL-R02755",5075569.97582689,0.674142480211082
"GALGAL-R02115",5043731.3482056,0.091688654353562
"GALGAL-R09531",5023193.36639663,0.450857519788918
"GALGAL-R05751",5007728.8959713,0.504617414248021
"GALGAL-R05696",5004977.88194123,0.116094986807388
"GALGAL-R08353",5004042.73241609,0.0448548812664908
"GALGAL-R04441",4944630.28634347,0.651385224274406
"GALGAL-R13089",4887770.53824013,0.0504617414248021
"GALGAL-R13405",4858613.31577223,0.186015831134565
"GALGAL-R07377",4757062.79548173,0.739775725593668
"GALGAL-R15363",4713135.51730679,0.711411609498681
"GALGAL-R00005",4684536.59550491,0.727242744063325
"GALGAL-R14858",4672779.15340092,0.427440633245383
"GALGAL-R08654",4627628.11082258,0.0860817941952507
"GALGAL-R02559",4627462.55747416,0.0300131926121372
"GALGAL-R02240",4609160.1324485,0.476253298153034
"GALGAL-R01748",4545164.95360546,0.408970976253298
"GALGAL-R12068",4528141.30826094,0.0577176781002639
"GALGAL-R02445",4527674.19649776,0.037598944591029
"GALGAL-R06223",4441882.55094975,0.577836411609499
"GALGAL-R03250",4417643.85480981,0.0514511873350923
"GALGAL-R02399",4408677.52512836,0.0465039577836412
"GALGAL-R11245",4304964.49768045,0.212401055408971
"GALGAL-R06055",4253909.34229311,0.630606860158311
"GALGAL-R01066",4251783.02844348,0.744722955145119
"GALGAL-R07973",4151682.13563888,0.58476253298153
"GALGAL-R04257",4147186.4287487,0.648746701846966
"GALGAL-R13427",4076836.68375108,0.0234168865435356
"GALGAL-R14975",4041299.10180396,0.265171503957784
"GALGAL-R12472",4015107.33150368,0.172493403693931
"GALGAL-R12648",3994174.03470953,0.116424802110818
"GALGAL-R13992",3994034.28069129,0.0277044854881266
"GALGAL-R04416",3968226.69963466,0.12467018469657
"GALGAL-R02055",3905835.84263729,0.698218997361478
"GALGAL-R02413",3873827.25714271,0.49868073878628
"GALGAL-R14244",3850475.21570461,0.782651715039578
"GALGAL-R01409",3762540.71254011,0.00230870712401055
"GALGAL-R04384",3746015.61563706,0.611807387862797
"GALGAL-R11629",3736907.46149161,0.04155672823219
"GALGAL-R08941",3727210.41584454,0.0399076517150396
"GALGAL-R04523",3724242.5345884,0.25098944591029
"GALGAL-R11868",3720466.28649374,0.649076517150396
"GALGAL-R14013",3705365.43479891,0.731530343007916
"GALGAL-R13312",3679948.25019085,0.360158311345646
"GALGAL-R13302",3572475.61162902,0.58278364116095
"GALGAL-R04558",3548967.89830322,0.313324538258575
"GALGAL-R08952",3487181.97874482,0.279353562005277
"GALGAL-R05570",3454741.53290908,0.507255936675462
"GALGAL-R12254",3336621.96239168,0.0339709762532982
"GALGAL-R03901",3322223.44877333,0.0735488126649076
"GALGAL-R02853",3305941.40215573,0.512862796833773
"GALGAL-R06667",3204378.80689024,0.58542216358839
"GALGAL-R05090",3198880.80271298,0.306728232189974
"GALGAL-R09764",3161011.44863235,0.660290237467018
"GALGAL-R08530",3143237.35994208,0.740435356200528
"GALGAL-R02178",3125262.18209526,0.00659630606860158
"GALGAL-R03015",3113692.39253668,0.278693931398417
"GALGAL-R10251",3106899.45111395,0.514511873350924
"GALGAL-R02126",3104615.32662702,0.305079155672823
"GALGAL-R12222",3068039.95572964,0.16787598944591
"GALGAL-R05665",3035932.75058072,0.41490765171504
"GALGAL-R06815",3001255.46015037,0.483179419525066
"GALGAL-R04634",2987598.93501996,0.347295514511873
"GALGAL-R01650",2983141.29249814,0.185026385224274
"GALGAL-R03608",2969029.12127242,0.480540897097625
"GALGAL-R01619",2965465.08936656,0.660620052770449
"GALGAL-R07364",2956824.43501819,0.0161609498680739
"GALGAL-R12125",2947739.27438477,0.0986147757255937
"GALGAL-R16196",2947464.11205913,0.168865435356201
"GALGAL-R05616",2941724.61127524,0.0662928759894459
"GALGAL-R00949",2939480.16773811,0.317612137203166
"GALGAL-R15814",2937336.90907777,0.287269129287599
"GALGAL-R12480",2937314.56619028,0.224604221635884
"GALGAL-R05529",2937310.99439809,0.262862796833773
"GALGAL-R15746",2936995.25769391,0.192282321899736
"GALGAL-R16109",2936228.3273113,0.0517810026385224
"GALGAL-R13286",2935916.8207532,0.0682717678100264
"GALGAL-R10675",2935916.05590464,0.0247361477572559
"GALGAL-R14830",2904581.43232622,0.578825857519789
"GALGAL-R13395",2903326.56781295,0.686675461741425
"GALGAL-R09819",2828942.3112204,0.503957783641161
"GALGAL-R15497",2812609.03830936,0.811675461741425
"GALGAL-R12975",2807787.83236084,0.733839050131926
"GALGAL-R05096",2800846.81960157,0.0257255936675462
"GALGAL-R04526",2800764.17341147,0.163588390501319
"GALGAL-R08672",2769391.3911403,0.185356200527704
"GALGAL-R16672",2751380.56232228,0.481200527704486
"GALGAL-R10229",2660462.67057209,0.0379287598944591
"GALGAL-R11876",2659299.99129066,0.115105540897098
"GALGAL-R03160",2655143.43736965,0.0590369393139842
"GALGAL-R13459",2600731.48025463,0.0461741424802111
"GALGAL-R13239",2566828.63311354,0.705474934036939
"GALGAL-R07856",2555109.28675738,0.29353562005277
"GALGAL-R13863",2498350.66082631,0.722625329815303
"GALGAL-R06041",2479113.82407528,0.103562005277045
"GALGAL-R03906",2468022.33986127,0.447229551451187
"GALGAL-R02428",2421980.95437874,0.558377308707124
"GALGAL-R01644",2367448.84737783,0.218667546174142
"GALGAL-R08255",2365864.81708301,0.0600263852242744
"GALGAL-R10863",2353694.42370833,0.697229551451187
"GALGAL-R06760",2331249.95889573,0.661609498680739
"GALGAL-R15407",2299434.05248246,0.465369393139842
"GALGAL-R06726",2295735.94069386,0.303100263852243
"GALGAL-R09866",2283159.09563118,0.605211081794195
"GALGAL-R14974",2247072.94571359,0.519788918205805
"GALGAL-R07266",2242318.03143246,0.346635883905013
"GALGAL-R11227",2193863.73594269,0.0850923482849604
"GALGAL-R16053",2185665.3702817,0.234168865435356
"GALGAL-R06768",2133125.33718403,0.572889182058048
"GALGAL-R07252",2125881.59049079,0.297163588390501
"GALGAL-R17012",2064736.54812648,0.476912928759894
"GALGAL-R14097",2058989.044496,0.0336411609498681
"GALGAL-R02860",2058490.86151836,0.442282321899736
"GALGAL-R01485",2019110.85803733,0.450527704485488
"GALGAL-R08687",1995752.1896232,0.37434036939314
"GALGAL-R03700",1980664.70990866,0.392480211081794
"GALGAL-R14914",1979051.2770043,0.241094986807388
"GALGAL-R06712",1942206.73897443,0.411609498680739
"GALGAL-R09986",1930036.0038604,0.142810026385224
"GALGAL-R17219",1911856.54491111,0.724274406332454
"GALGAL-R00742",1855934.2791723,0.118733509234828
"GALGAL-R00304",1835071.01779629,0.307717678100264
"GALGAL-R09975",1798575.18469952,0.364116094986807
"GALGAL-R02346",1797756.17486874,0.138852242744063
"GALGAL-R09231",1777918.80079787,0.558047493403694
"GALGAL-R02203",1774744.9028743,0.0517810026385224
"GALGAL-R05274",1760136.18255491,0.151385224274406
"GALGAL-R10269",1751886.59040405,0.0600263852242744
"GALGAL-R05764",1749317.18168064,0.136543535620053
"GALGAL-R05058",1748820.89059939,0.153693931398417
"GALGAL-R15468",1745303.70200008,0.670514511873351
"GALGAL-R10081",1737614.35173743,0.106200527704485
"GALGAL-R00424",1734905.44458275,0.212401055408971
"GALGAL-R12710",1733398.58583505,0.16655672823219
"GALGAL-R12309",1733282.60454633,0.0976253298153034
"GALGAL-R08382",1725764.77496175,0.563324538258575
"GALGAL-R15879",1725585.42897937,0.815303430079156
"GALGAL-R16180",1724042.93425616,0.635554089709763
"GALGAL-R06818",1697222.6674431,0.66754617414248
"GALGAL-R17748",1695771.37573387,0.428759894459103
"GALGAL-R08196",1669514.78742739,0.743733509234829
"GALGAL-R01790",1658664.6488055,0.54353562005277
"GALGAL-R04199",1646798.00054603,0.663258575197889
"GALGAL-R08238",1646053.97743351,0.508575197889182
"GALGAL-R12219",1629524.16360122,0.276055408970976
"GALGAL-R09962",1613180.56745344,0.128957783641161
"GALGAL-R05484",1604557.20701184,0.137532981530343
"GALGAL-R05026",1604006.14120845,0.170184696569921
"GALGAL-R17475",1565473.51303303,0.122691292875989
"GALGAL-R08470",1555754.61099107,0.240765171503958
"GALGAL-R11219",1546381.24124535,0.296174142480211
"GALGAL-R07782",1544155.85241471,0.318931398416887
"GALGAL-R15691",1533592.65814909,0.215369393139842
"GALGAL-R15917",1533181.81298335,0.383905013192612
"GALGAL-R14617",1513618.45236324,0.355540897097625
"GALGAL-R08962",1469336.21416895,0.0079155672823219
"GALGAL-R04627",1431164.48735475,0.268469656992084
"GALGAL-R16818",1424667.55086178,0.452836411609499
"GALGAL-R01603",1421183.03266811,0.0412269129287599
"GALGAL-R05018",1417445.94898411,0.447559366754617
"GALGAL-R01037",1391967.96166663,0.0214379947229551
"GALGAL-R13066",1385401.95425574,0.12598944591029
"GALGAL-R14923",1384209.71930069,0.29254617414248
"GALGAL-R10117",1374774.90350563,0.568601583113456
"GALGAL-R03643",1373384.27792258,0.0468337730870712
"GALGAL-R12938",1358329.03582525,0.62697889182058
"GALGAL-R13960",1340213.92985431,0.437005277044855
"GALGAL-R07232",1338490.62541924,0.215369393139842
"GALGAL-R07613",1334232.64813183,0.633575197889182
"GALGAL-R12183",1332484.30097471,0.0385883905013193
"GALGAL-R11994",1307357.03478128,0.139182058047493
"GALGAL-R02437",1291449.69522202,0.433707124010554
"GALGAL-R02795",1285749.99025641,0.561675461741425
"GALGAL-R14711",1270402.18554596,0.150725593667546
"GALGAL-R12890",1266464.61776424,0.00890501319261214
"GALGAL-R12651",1265452.58107796,0.154023746701847
"GALGAL-R03537",1262167.01194419,0.0352902374670185
"GALGAL-R13489",1242758.32464197,0.571569920844327
"GALGAL-R07620",1230416.51221404,0.336081794195251
"GALGAL-R13274",1215015.90834106,0.151385224274406
"GALGAL-R03802",1214481.11795911,0.778693931398417
"GALGAL-R00718",1213600.78420055,0.125
"GALGAL-R17568",1204962.65954674,0.0445250659630607
"GALGAL-R08417",1198129.37732788,0.113786279683377
"GALGAL-R08625",1179229.97999325,0.231860158311346
"GALGAL-R10092",1158807.97892385,0.304749340369393
"GALGAL-R04265",1132315.5548336,0.0296833773087071
"GALGAL-R15718",1131985.00161069,0.220316622691293
"GALGAL-R12388",1118545.63608659,0.75131926121372
"GALGAL-R12705",1114965.85774698,0.453825857519789
"GALGAL-R15405",1114669.77081489,0.0636543535620053
"GALGAL-R14874",1113220.171085,0.234168865435356
"GALGAL-R07196",1098823.80337341,0.0669525065963061
"GALGAL-R12051",1078003.434215,0.0263852242744063
"GALGAL-R05015",1059078.75671897,0.0573878627968338
"GALGAL-R14774",1053653.84119911,0.448218997361478
"GALGAL-R11390",1042969.27165443,0.389182058047493
"GALGAL-R01948",1035664.44531102,0.538588390501319
"GALGAL-R10708",1022563.36941837,0.740105540897098
"GALGAL-R13653",1014659.55859023,0.025065963060686
"GALGAL-R08598",985804.108115224,0.0897097625329815
"GALGAL-R03723",976898.384819254,0.563654353562005
"GALGAL-R06533",956343.443727763,0.297493403693931
"GALGAL-R07537",947493.863971395,0.649736147757256
"GALGAL-R12436",938198.889399852,0.347625329815303
"GALGAL-R00606",916587.216654899,0.0468337730870712
"GALGAL-R16924",911586.113354749,0.378957783641161
"GALGAL-R00295",909904.85760524,0.37467018469657
"GALGAL-R14621",907788.827221181,0.100923482849604
"GALGAL-R03576",903760.387042393,0.225923482849604
"GALGAL-R14274",887397.646365366,0.444591029023747
"GALGAL-R16027",880877.144633516,0.268469656992084
"GALGAL-R04366",869273.920860607,0.0435356200527705
"GALGAL-R09072",865279.89494888,0.155013192612137
"GALGAL-R09440",857967.610151969,0.432717678100264
"GALGAL-R09997",849911.043819695,0.554089709762533
"GALGAL-R11380",838843.366349691,0.448548812664908
"GALGAL-R05444",831458.251605622,0.676451187335092
"GALGAL-R05584",826932.11054675,0.489116094986807
"GALGAL-R08485",825775.350544613,0.0887203166226913
"GALGAL-R03228",825680.481090124,0.234498680738786
"GALGAL-R06180",788868.213746886,0.463060686015831
"GALGAL-R16623",786385.042001442,0.484498680738786
"GALGAL-R10690",785912.218169976,0.244393139841689
"GALGAL-R10318",779854.664402395,0.146767810026385
"GALGAL-R04131",772332.245398781,0.232849604221636
"GALGAL-R06681",757887.372332872,0.146437994722955
"GALGAL-R08416",744361.066621271,0.175461741424802
"GALGAL-R10576",728650.368104122,0.0211081794195251
"GALGAL-R02028",727818.199728735,0.0692612137203166
"GALGAL-R08084",707416.350159063,0.41787598944591
"GALGAL-R12291",699288.242820405,0.100263852242744
"GALGAL-R05345",696539.427869431,0.202506596306069
"GALGAL-R02321",696480.018440931,0.142150395778364
"GALGAL-R14365",693115.733113083,0.355540897097625
"GALGAL-R04106",682259.57791911,0.236477572559367
"GALGAL-R03528",676835.606398028,0.0204485488126649
"GALGAL-R10432",674736.008344927,0.117414248021108
"GALGAL-R10704",669534.248662919,0.378627968337731
"GALGAL-R04582",669524.089834928,0.645448548812665
"GALGAL-R06012",664424.042024317,0.522427440633245
"GALGAL-R10184",660717.5340951,0.204485488126649
"GALGAL-R09716",645096.07209054,0.610158311345646
"GALGAL-R00699",633341.391038039,0.0448548812664908
"GALGAL-R07145",626255.513062041,0.478232189973615
"GALGAL-R11462",618484.56793401,0.145448548812665
"GALGAL-R00474",618143.992827914,0.181068601583113
"GALGAL-R03611",617639.010771254,0.140171503957784
"GALGAL-R12947",611237.19856567,0.0577176781002639
"GALGAL-R00696",601040.933973422,0.00296833773087071
"GALGAL-R00504",598378.472511814,0.723944591029024
"GALGAL-R04484",591808.208239486,0.448218997361478
"GALGAL-R08174",580290.14906835,0.450857519788918
"GALGAL-R05509",577309.516760095,0.00824538258575198
"GALGAL-R05690",569473.205397185,0.684366754617414
"GALGAL-R00190",564530.571631445,0.299142480211082
"GALGAL-R00327",562668.384238104,0.605211081794195
"GALGAL-R03630",562614.099347717,0.619063324538259
"GALGAL-R02117",559651.5428225,0.45910290237467
"GALGAL-R14046",558155.634183276,0.106530343007916
"GALGAL-R12959",552935.29718751,0.0906992084432718
"GALGAL-R11378",536320.603430956,0.565963060686016
"GALGAL-R05438",532056.301689589,0.693601583113456
"GALGAL-R05083",519215.863478651,0.340039577836412
"GALGAL-R00399",515826.814692904,0.222955145118734
"GALGAL-R10719",506400.017003699,0.352902374670185
"GALGAL-R09612",496980.23955932,0.0949868073878628
"GALGAL-R12616",496698.739986998,0.0326517150395778
"GALGAL-R01875",495454.038097095,0.062664907651715
"GALGAL-R14246",491170.318998592,0.0900395778364116
"GALGAL-R08723",481326.438644617,0.113126649076517
"GALGAL-R05066",479492.679688899,0.0982849604221636
"GALGAL-R00679",478594.127502271,0.530672823218997
"GALGAL-R01924",475819.731028766,0.538918205804749
"GALGAL-R04202",464346.474328094,0.106860158311346
"GALGAL-R04125",458608.959366054,0.107849604221636
"GALGAL-R16850",455616.466205263,0.156002638522427
"GALGAL-R05473",453967.871849789,0.578496042216359
"GALGAL-R15755",451447.043857406,0.530013192612137
"GALGAL-R12701",451025.052699913,0.259894459102902
"GALGAL-R12940",443674.514179972,0.646108179419525
"GALGAL-R01384",441344.466179028,0.650725593667546
"GALGAL-R15838",434881.324626518,0.158970976253298
"GALGAL-R12765",430678.802684341,0.46009234828496
"GALGAL-R05453",418383.193616578,0.330145118733509
"GALGAL-R10311",416800.573368761,0.0481530343007916
"GALGAL-R05517",415429.619933478,0.0412269129287599
"GALGAL-R10774",387365.778243425,0.470976253298153
"GALGAL-R14258",386157.753648177,0.0095646437994723
"GALGAL-R12876",382325.078923875,0.12598944591029
"GALGAL-R06064",380979.187380121,0.155013192612137
"GALGAL-R12891",379410.973498328,0.0122031662269129
"GALGAL-R05636",373142.820124896,0.396437994722955
"GALGAL-R08886",359450.576013314,0.012532981530343
"GALGAL-R08629",353719.976749527,0.0194591029023747
"GALGAL-R00407",347769.472866437,0.414248021108179
"GALGAL-R14107",347514.754201971,0.155672823218997
"GALGAL-R14767",346887.369297973,0.222955145118734
"GALGAL-R02654",344210.378441649,0.0811345646437995
"GALGAL-R14620",343757.420069414,0.362137203166227
"GALGAL-R13458",338875.296094736,0.20877308707124
"GALGAL-R02376",336014.077685003,0.162928759894459
"GALGAL-R11135",334531.704612279,0.353891820580475
"GALGAL-R07325",326896.802371041,0.228562005277045
"GALGAL-R03450",323544.657664471,0.0910290237467019
"GALGAL-R05264",323510.099295825,0.0794854881266491
"GALGAL-R13646",320511.630862072,0.634564643799472
"GALGAL-R09690",310496.171156602,0.514182058047493
"GALGAL-R00210",304682.062105672,0.181068601583113
"GALGAL-R00904",304207.63598903,0.257585751978892
"GALGAL-R00610",301884.631446215,0.362137203166227
"GALGAL-R08795",299847.009849004,0.365765171503958
"GALGAL-R04439",299767.090560357,0.378298153034301
"GALGAL-R08132",296471.913287164,0.651055408970976
"GALGAL-R12452",291498.622380346,0.095976253298153
"GALGAL-R07258",290438.583627856,0.0590369393139842
"GALGAL-R02598",289638.147789419,0.191292875989446
"GALGAL-R02003",288980.549884167,0.0705804749340369
"GALGAL-R08487",287828.549530617,0.616754617414248
"GALGAL-R11167",285261.591634572,0.199868073878628
"GALGAL-R12494",282479.441061327,0.322229551451187
"GALGAL-R02722",282116.281718681,0.487467018469657
"GALGAL-R01465",280351.420545218,0.590039577836412
"GALGAL-R14172",279537.571318249,0.371372031662269
"GALGAL-R08418",278944.761336331,0.305738786279683
"GALGAL-R02264",275237.089563905,0.183377308707124
"GALGAL-R10761",273806.90822738,0.561015831134565
"GALGAL-R12577",273786.251235396,0.464709762532982
"GALGAL-R14036",270972.196689115,0.2094327176781
"GALGAL-R11985",267237.873580781,0.103562005277045
"GALGAL-R00121",266457.88101001,0.634234828496042
"GALGAL-R08724",266177.155277351,0.195250659630607
"GALGAL-R14239",264923.835601589,0.0220976253298153
"GALGAL-R14209",263446.668425436,0.348944591029024
"GALGAL-R14771",263145.964568803,0.489775725593668
"GALGAL-R06170",257606.482237655,0.677440633245383
"GALGAL-R11467",256629.191240048,0.476253298153034
"GALGAL-R12880",256315.531469933,0.568931398416887
"GALGAL-R02538",251998.955701616,0.220976253298153
"GALGAL-R16224",248955.8479703,0.269788918205805
"GALGAL-R02605",246324.787899637,0.284960422163588
"GALGAL-R01817",245868.112598782,0.151385224274406
"GALGAL-R12410",244301.258010318,0.233839050131926
"GALGAL-R00815",243642.659717563,0.79023746701847
"GALGAL-R14741",240685.815547653,0.0095646437994723
"GALGAL-R04302",239752.401868029,0.33245382585752
"GALGAL-R13856",239697.648911671,0.688324538258575
"GALGAL-R03719",239008.100819992,0.151715039577836
"GALGAL-R00724",233058.04577608,0.0778364116094987
"GALGAL-R11945",232803.287695526,0.0699208443271768
"GALGAL-R03217",230310.881508409,0.0385883905013193
"GALGAL-R02391",226376.777143076,0.448218997361478
"GALGAL-R10157",225279.662830399,0.368403693931398
"GALGAL-R15989",224690.595435769,0.380936675461741
"GALGAL-R10456",224572.561116126,0.331134564643799
"GALGAL-R03601",222902.518030383,0.103232189973615
"GALGAL-R11376",222873.873657503,0.308707124010554
"GALGAL-R09017",222789.220963022,0.0135224274406332
"GALGAL-R04094",222691.084887245,0.173482849604222
"GALGAL-R08285",220734.355613203,0.04155672823219
